
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
45091.6,43710.2,21.919,um,Surface,Center of Homogeneous Mass,1,ATMgroup,0,
45067.9,43647.1,36.2998,um,Surface,Center of Homogeneous Mass,1,TVCgroup,3,
