
Ellipsoid Axis Length B
 ==================== 
Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
12.0237,um,Surface,1,TVCgroup,0,
12.0645,um,Surface,1,ATMgroup,4,
