
Cell Area
 ==================== 
Cell Area,Unit,Category,Time,Default Labels,ID,
3300.11,um^2,Cell,1,ATM,0,
3134.77,um^2,Cell,1,ATM,1,
4162.35,um^2,Cell,1,ATM,2,
1665.85,um^2,Cell,1,TVC,3,
2152.67,um^2,Cell,1,TVC,4,
