Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14
0.066878565,0.033230435,0.06364907,0.21817893,0.008478801,0.072186194,0.22513236,0.07893813,0.0415186,0.001401468,0.0406334,0.019890884,0.07600113,0.053882025
0.0021607177,0.08425586,0.02193588,0.010106909,0.06500583,0.0220586,0.19400604,0.004822181,0.09204128,0.00046272605,0.0025949043,0.4190998,0.0683127,0.013136568
0.030587101,0.0035542736,0.01313301,0.01774791,0.020968487,0.011511081,0.0011064995,0.016984636,0.002251087,0.36765358,0.49032983,0.00048915955,0.0043835207,0.01929984
0.018939776,0.001003757,0.0064897267,0.6900587,0.000723359,0.007295677,0.11501878,0.015669389,0.0011708314,0.00043041926,0.13171884,0.0007769819,0.0045783017,0.006125527
0.018246118,0.023154028,0.026468692,0.0029602891,0.15474497,0.02230561,0.00093903043,0.01525972,0.013864246,0.541457,0.12678501,0.0044644414,0.01372285,0.035628017
0.012842513,0.0003731424,0.0026962557,0.029421652,0.0038446786,0.0024619484,0.0007202997,0.005047449,0.00023164476,0.1718624,0.76552355,7.870132e-5,0.0006962016,0.004199466
0.00953862,0.09294898,0.044258792,0.034417275,0.036706105,0.047186714,0.26181623,0.017901089,0.11195483,0.0006838683,0.006427991,0.1996001,0.10716968,0.029389735
0.14966045,0.025840702,0.08173311,0.11972093,0.014235087,0.08390548,0.029906409,0.12106275,0.024551475,0.032082506,0.17222,0.004308168,0.048484363,0.092288636
0.020113168,0.017482856,0.025459882,0.2300755,0.004870907,0.030068846,0.5094313,0.027777702,0.024087055,0.00018749366,0.014652499,0.0348819,0.042284135,0.018626776
0.024070723,0.009612064,0.020942545,0.35986575,0.0030869578,0.02468063,0.42941508,0.029242555,0.012928637,0.00022337295,0.026465653,0.015087326,0.028062517,0.016316261
0.0026755421,0.025188036,0.012272379,0.044214807,0.010919662,0.013861184,0.59465736,0.005475571,0.033702325,5.2729454e-5,0.0022045926,0.21152468,0.036074653,0.0071765147
0.016320879,0.10621997,0.055700224,0.0033384743,0.291512,0.050010037,0.0051762457,0.018791253,0.0759755,0.1850226,0.03682115,0.041270502,0.054196566,0.0596446
0.100649014,0.011873706,0.047244556,0.3477413,0.004852462,0.051825035,0.09574056,0.087130874,0.013173175,0.0044170795,0.15037991,0.0037621248,0.033869684,0.04734058
0.014057122,0.003225362,0.009521081,0.49349803,0.0013898779,0.011259702,0.39181462,0.015760476,0.0042935912,0.00011733375,0.029818388,0.0062539945,0.011469402,0.0075210216
0.045912746,0.007857599,0.026575834,0.46907035,0.002892235,0.030430837,0.23290282,0.046587586,0.009767905,0.0007313336,0.0726021,0.005824206,0.025530301,0.023314163
0.026787037,0.12231824,0.07616252,0.0056763585,0.20109062,0.06971298,0.0074018496,0.030938784,0.09349994,0.13743839,0.039545126,0.035166595,0.073493175,0.080768354
0.09351339,0.017302658,0.05488997,0.3140647,0.0059044985,0.06099569,0.13419226,0.089985766,0.020065693,0.0030210593,0.10095262,0.006717059,0.046392318,0.052002292
