Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14
0.030309228,0.030108515,0.030532809,0.030620003,0.030605668,0.03059824,0.030564453,0.030579338,0.030533498,0.07325325,0.030154333,0.03072837,0.5608774,0.030534912
0.028340474,0.028320724,0.02836671,0.028367305,0.02833003,0.02837175,0.028364982,0.028328557,0.02837448,0.59535193,0.028326718,0.028383771,0.06440103,0.028371524
0.0383391,0.038139503,0.038560882,0.038646754,0.038632914,0.038624495,0.038591243,0.038607094,0.0385658,0.11526789,0.03818605,0.0387619,0.4225138,0.038562607
0.039486445,0.039420962,0.03955514,0.039575335,0.03954653,0.039573353,0.03956158,0.039541807,0.039564155,0.4049465,0.03944375,0.039618194,0.1206059,0.039560303
0.043356813,0.043182243,0.043547254,0.043620694,0.04360724,0.04360118,0.043572914,0.04358618,0.043556053,0.16674761,0.043226246,0.043726828,0.3111195,0.043549273
0.044684637,0.04452884,0.044852216,0.044916406,0.044902254,0.044899426,0.04487459,0.044884585,0.04486227,0.19894473,0.044570528,0.045013145,0.2632117,0.04485472
0.031568374,0.03136597,0.03179403,0.031881895,0.03186755,0.031859852,0.03182577,0.031840958,0.03179523,0.07850731,0.031412136,0.03199227,0.5404926,0.03179606
0.041124057,0.04093413,0.041333605,0.041414633,0.041401144,0.04139332,0.041362047,0.041377205,0.041340552,0.13839476,0.04097979,0.04152716,0.36608225,0.04133538
0.041604273,0.04141687,0.04181068,0.041890454,0.041877013,0.041869406,0.041838653,0.04185356,0.041818008,0.14339693,0.041462276,0.04200207,0.3553473,0.041812476
0.030969609,0.030941742,0.031003224,0.031007007,0.030970437,0.031010572,0.031002898,0.03096857,0.03101118,0.553513,0.030951025,0.031027958,0.07461446,0.031008294
0.045071535,0.04493261,0.045219064,0.0452749,0.045259435,0.04526045,0.045238506,0.04524466,0.0452296,0.22886837,0.044971876,0.045362316,0.22884458,0.04522209
0.04136593,0.041177228,0.04157394,0.041654367,0.041640904,0.04163318,0.04160216,0.0416172,0.04158108,0.14085965,0.041222766,0.041766457,0.36072943,0.041575726
0.04507249,0.044933878,0.045219656,0.045275338,0.04525984,0.045260947,0.045239042,0.045245122,0.0452302,0.2294407,0.044973098,0.045362577,0.2282644,0.045222696
0.028732598,0.028711706,0.02875987,0.028760904,0.028723687,0.028765231,0.028758332,0.02872216,0.028767666,0.58918244,0.028718168,0.02877799,0.06585453,0.028764723
0.042450715,0.042363275,0.042541374,0.042571966,0.04254823,0.042566203,0.042551782,0.04254105,0.042551164,0.34094578,0.042392273,0.042628273,0.14880195,0.04254609
0.022915633,0.02273585,0.02311365,0.023191936,0.023178345,0.023172911,0.023142986,0.023155404,0.023112372,0.04807162,0.02277785,0.023283374,0.675032,0.023116086
0.021694383,0.021690726,0.021705555,0.021700513,0.021664731,0.021706045,0.021701332,0.021663858,0.021712903,0.6970281,0.021690065,0.021708146,0.042624027,0.021709524
0.033386633,0.03335018,0.033428073,0.033435397,0.033400144,0.033437863,0.033429265,0.033397775,0.033436224,0.513876,0.033362836,0.033461165,0.0851651,0.033433303
0.032516237,0.03248301,0.032554727,0.032560695,0.032524906,0.032563593,0.03255534,0.032522727,0.032562792,0.5283028,0.032494422,0.03258465,0.081214175,0.032559898
0.04467194,0.044554316,0.044795092,0.044840414,0.044822298,0.04482944,0.04481085,0.04481094,0.044805635,0.27034545,0.044589955,0.044915278,0.19240953,0.04479885
0.0358329,0.035786353,0.035883613,0.03589527,0.035862043,0.035896294,0.035886616,0.035858978,0.035892025,0.47217202,0.035802763,0.035926845,0.09741544,0.035888918
0.017036932,0.01704139,0.017039863,0.01703258,0.017000603,0.017038085,0.017034711,0.016999971,0.017046789,0.76570797,0.017037505,0.01703554,0.029904922,0.01704313
0.044997163,0.044868518,0.045132793,0.045183558,0.04516695,0.045170758,0.045150466,0.045153867,0.045143418,0.2482202,0.044906124,0.045265008,0.21050495,0.04513617
0.02208704,0.021910686,0.022280896,0.022357702,0.022344252,0.022339085,0.022309793,0.022321867,0.022279516,0.04572631,0.021952067,0.022446753,0.68736064,0.022283347
0.019898254,0.019898016,0.019906044,0.01989998,0.019865396,0.019905569,0.019901382,0.019864628,0.01991325,0.72373503,0.019895967,0.019905692,0.037501026,0.019909747
0.039139915,0.039076496,0.039206583,0.039225835,0.03919653,0.03922419,0.03921266,0.039192002,0.03921553,0.41169968,0.03909864,0.03926743,0.11803271,0.0392118
0.027808303,0.027790066,0.027833166,0.02783319,0.02779586,0.027837776,0.027831186,0.027794458,0.027840901,0.60368896,0.02779544,0.027848829,0.06246399,0.027837915
0.044731576,0.044576894,0.044897787,0.044961415,0.0449472,0.044944603,0.044919964,0.04492973,0.04490788,0.20089339,0.04461842,0.045057565,0.26071328,0.044900324
0.025696814,0.025507092,0.02590697,0.025989553,0.025975544,0.02596929,0.025937503,0.025950983,0.025906214,0.056576755,0.025550872,0.026088292,0.63303477,0.025909306
0.025900142,0.025886973,0.025920322,0.025918482,0.02588121,0.025923496,0.025917517,0.025880013,0.025927944,0.6332739,0.025890246,0.02593134,0.055823542,0.025924854
0.036906075,0.03685455,0.036961444,0.0369753,0.03694319,0.036975574,0.03696536,0.03693973,0.036970004,0.45318428,0.036872715,0.037009817,0.1034751,0.036966752
0.04402729,0.043921668,0.044137225,0.044176657,0.04415655,0.044167716,0.04415087,0.04414695,0.04414755,0.29643592,0.04395491,0.044244196,0.17419101,0.044141393
0.044845656,0.04469412,0.045008108,0.045070183,0.045055766,0.045053832,0.04502974,0.045038845,0.04501833,0.20634562,0.044735216,0.045164645,0.2539292,0.045010738
0.044397164,0.044235684,0.04457157,0.044638555,0.04462471,0.044620782,0.04459493,0.044606023,0.04458133,0.18921517,0.044278096,0.04473827,0.2763238,0.044573918
0.04507087,0.04493564,0.045214113,0.045268126,0.045252282,0.045254264,0.045232918,0.045238126,0.0452247,0.23568624,0.04497433,0.045353413,0.22207773,0.04521727
0.0449104,0.044761017,0.045070283,0.04513129,0.045116715,0.045115255,0.045091536,0.045100175,0.045080572,0.2101186,0.044801824,0.045224573,0.24940471,0.045072965
0.04248181,0.04239407,0.042572778,0.0426035,0.042579837,0.042597704,0.042583246,0.042572625,0.042582575,0.34017637,0.042423155,0.042660005,0.14919487,0.042577486
0.03169418,0.031663865,0.031730037,0.031734806,0.031698566,0.031738073,0.031730127,0.031696554,0.031738035,0.54176486,0.031674128,0.031757124,0.07764444,0.031735152
0.045060165,0.044926595,0.04520147,0.04525466,0.045238636,0.045241058,0.045219988,0.04522475,0.045212064,0.23881875,0.04496501,0.04533898,0.21909325,0.045204673
0.023166638,0.023159906,0.023180783,0.023176726,0.023140218,0.023182143,0.023176998,0.023139248,0.023188237,0.67491555,0.02316051,0.023186073,0.04704202,0.02318496
0.033891592,0.033853184,0.033934813,0.033942956,0.03390807,0.033945166,0.033936355,0.033905573,0.033943005,0.5054171,0.033866573,0.03396985,0.087545685,0.033940062
