Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14
0.010468092,0.01634449,0.027314905,0.018822648,0.0010093198,0.030328786,0.02524838,0.027273204,0.29110843,0.33896425,0.019648733,0.0006898419,0.16869915,0.02407978
0.016112238,0.024269234,0.036609646,0.027431283,0.0020128854,0.039837748,0.034643702,0.036395796,0.2833385,0.28742573,0.0286183,0.0015217019,0.14872885,0.03305446
0.07485774,0.07563342,0.07160896,0.07981346,0.031241773,0.07029259,0.0751923,0.07072634,0.11087428,0.06202998,0.0789049,0.031067796,0.09402351,0.07373293
0.09053473,0.08025485,0.07104991,0.08384693,0.04288731,0.06864905,0.075614415,0.07017549,0.08634347,0.044415254,0.082033716,0.0437858,0.08574967,0.07465939
0.12402822,0.08239238,0.06602341,0.08473354,0.0658065,0.06233766,0.07150668,0.06522665,0.05565224,0.025178866,0.08165766,0.06966216,0.07437894,0.07141512
0.2806413,0.063998625,0.04568587,0.0640499,0.09449922,0.042174663,0.04954868,0.04513998,0.023742683,0.008710732,0.06108348,0.10363423,0.066782765,0.05030789
0.12313465,0.08242571,0.06618076,0.084796034,0.06528575,0.06251407,0.07165585,0.06538173,0.056198493,0.02549371,0.08174119,0.06906306,0.0745823,0.07154679
0.22727045,0.07063147,0.050968263,0.071071416,0.09430674,0.047101714,0.055566512,0.050363608,0.028218854,0.010769948,0.06769811,0.10328066,0.066461906,0.056290302
0.18713747,0.07585641,0.055868115,0.076768555,0.089472674,0.051812194,0.061013967,0.055206344,0.03390562,0.013517661,0.073203236,0.09742706,0.06719791,0.061612744
0.14162566,0.08120814,0.06291773,0.0830295,0.07503885,0.058962654,0.06845925,0.06216515,0.046696752,0.020167403,0.07963872,0.08036405,0.07106586,0.06866021
0.002098763,0.0040419493,0.009043216,0.005058721,0.00013767333,0.010625688,0.0078437505,0.009264895,0.19839421,0.35460603,0.0049807536,5.8700964e-5,0.3862704,0.0075752297
0.00041222197,0.0010247007,0.002716492,0.0013918112,3.0582243e-5,0.003303911,0.0022803976,0.0028618707,0.07488136,0.17873955,0.0012509576,8.462008e-6,0.72885925,0.0022384608
0.21092889,0.072748184,0.05284096,0.07335512,0.092981815,0.048883077,0.057667922,0.05221491,0.030179862,0.0117017655,0.06988377,0.10165958,0.06659821,0.058355916
0.0003763421,0.0009439924,0.0025218797,0.0012877567,2.8050401e-5,0.0030715915,0.0021140215,0.0026608228,0.070037186,0.16952501,0.0011518776,7.6039573e-6,0.74419695,0.0020769238
0.16275331,0.078933276,0.059427887,0.080265954,0.08325387,0.05535462,0.06484545,0.05872181,0.03945412,0.016325785,0.07671115,0.090021,0.068650655,0.06528109
0.10502658,0.08218006,0.06922222,0.08520112,0.053467143,0.06610961,0.07435393,0.06837697,0.07016859,0.03388735,0.08272179,0.0556034,0.079859555,0.07382165
0.07515736,0.07575258,0.07161888,0.07992242,0.031461008,0.07027856,0.075225055,0.07073611,0.11031982,0.061609693,0.078995034,0.031304035,0.093844086,0.07377535
0.1308082,0.082049526,0.06481861,0.08417726,0.069630906,0.061004996,0.070348166,0.06403939,0.05179401,0.02298525,0.08095634,0.07407645,0.07292932,0.07038158
0.121771276,0.08246677,0.0664224,0.084882535,0.06446224,0.062787026,0.071882404,0.06561974,0.057068888,0.025997307,0.08186224,0.068116926,0.07491462,0.071745604
0.2522109,0.0674738,0.048365984,0.067707755,0.09504602,0.0446589,0.052615188,0.047790468,0.025844704,0.009665393,0.064514056,0.10422374,0.0665158,0.05336731
0.41929305,0.048619445,0.034911532,0.04819292,0.08115079,0.032365415,0.03716361,0.03448609,0.017455593,0.00601278,0.04635083,0.08807453,0.06811463,0.03780886
0.085804805,0.07917353,0.07141806,0.08295128,0.039344955,0.06930967,0.07572865,0.0705378,0.092881486,0.048914794,0.08139396,0.039882556,0.08803471,0.07462373
0.105980635,0.08224385,0.069076024,0.08522827,0.054134876,0.06592579,0.07423476,0.068233065,0.069282,0.033335235,0.08271182,0.05635684,0.07952892,0.07372783
0.0010587568,0.0022999656,0.0055827536,0.0029838425,7.239675e-5,0.006670765,0.0047647352,0.005789683,0.13910693,0.2845209,0.0028252811,2.5341602e-5,0.5396638,0.004634884
0.10026494,0.08175292,0.06991335,0.08495926,0.05006416,0.067005366,0.07489139,0.0690572,0.074907064,0.036882352,0.08267859,0.051777344,0.081618585,0.07422752
0.0036232357,0.0063695074,0.013127485,0.007737615,0.00024470888,0.015174408,0.011582871,0.013317316,0.24425502,0.38403228,0.007838267,0.00012347865,0.28145128,0.011122525
0.16954845,0.07810308,0.058384936,0.07930515,0.085302986,0.05430428,0.06373624,0.057692144,0.03767108,0.0154102575,0.07573234,0.09245099,0.06813113,0.06422688
0.17408802,0.07753374,0.057710193,0.07865462,0.086530484,0.05363045,0.06301257,0.05702592,0.036591332,0.014861832,0.07507692,0.09391129,0.067837216,0.06353547
0.26141304,0.06633395,0.047467478,0.066503294,0.095018946,0.04382246,0.051590145,0.04690194,0.025102707,0.009325826,0.063380994,0.10421265,0.06657944,0.052347116
0.14478199,0.08091082,0.06237492,0.08265037,0.076456085,0.058390643,0.067908354,0.061629776,0.045415133,0.019473566,0.07922266,0.08202079,0.07061348,0.06815145
0.39132938,0.05155498,0.036898986,0.05118994,0.08467855,0.034164228,0.03943924,0.036450975,0.018446114,0.006419891,0.049132325,0.09218176,0.06799714,0.040116478
0.17110527,0.07790893,0.058151945,0.07908267,0.08573408,0.054071147,0.06348674,0.05746214,0.03729261,0.015217489,0.07550763,0.092963405,0.0680272,0.06398876
0.013779362,0.02103976,0.032975987,0.023939116,0.001557306,0.036158245,0.030931992,0.03283006,0.28834024,0.30781984,0.025001172,0.0011368331,0.1549896,0.029500457
0.51232827,0.039271355,0.02861596,0.03871116,0.0680954,0.02666457,0.030028371,0.028262407,0.014542192,0.004858543,0.03752135,0.07302205,0.06751978,0.0305586
0.111954845,0.08250173,0.068114124,0.08526226,0.058218885,0.0647507,0.073418245,0.06728601,0.06413931,0.030184187,0.08253041,0.060983516,0.07759342,0.073062405
0.24057429,0.06893482,0.0495464,0.06925863,0.09486728,0.045762792,0.05395772,0.048957687,0.02687635,0.010142071,0.06597786,0.103982516,0.06646172,0.054699823
0.47479308,0.04297373,0.03111116,0.042456355,0.0735389,0.028926099,0.032841075,0.030729083,0.015669072,0.005297326,0.041015968,0.07926715,0.06796237,0.03341858
0.25387558,0.06726671,0.04820174,0.06748856,0.09504903,0.044505853,0.052427836,0.047628034,0.025706938,0.009602129,0.064307794,0.10423118,0.06652761,0.05318097
0.1345452,0.08179376,0.06415726,0.083811134,0.07159093,0.060287077,0.06969843,0.06338741,0.04990257,0.021928828,0.08052391,0.076349124,0.0722306,0.069793776
0.099098526,0.08162027,0.070071116,0.08487254,0.049218554,0.06721742,0.07500701,0.069212474,0.07614677,0.03767812,0.082643405,0.05083022,0.08207381,0.07430976
0.11588995,0.08255002,0.06744743,0.08516849,0.060799465,0.06396384,0.072825715,0.06662945,0.061112247,0.028370934,0.08231115,0.06392319,0.076445766,0.07256224
0.45066553,0.04540113,0.032744016,0.044918735,0.07692682,0.03040426,0.034692988,0.032343276,0.01642338,0.00559643,0.043308195,0.08317697,0.06809786,0.0353004
0.039013907,0.051344886,0.06060532,0.055920005,0.009521011,0.06260092,0.060658406,0.0599331,0.20489517,0.15118754,0.057064787,0.008534195,0.12028423,0.058436565
