
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
36113.2,68914.3,13.4438,um,Surface,Center of Homogeneous Mass,1,ATM,0,
36068.4,68895.4,-11.671,um,Surface,Center of Homogeneous Mass,1,TVCgroup,1,
