
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
11.3936,16.7891,39.0234,um,Surface,BoundingBoxOO Length,1,ATM,0,
16.1484,24.251,40.5625,um,Surface,BoundingBoxOO Length,1,TVCgroup,1,
