
Ellipsoid Axis Length B
 ==================== 
Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
16.7939,um,Surface,1,TVCgroup,0,
11.0269,um,Surface,1,ATMgroup,4,
