
Ellipsoid Axis A
 ==================== 
Ellipsoid Axis A X,Ellipsoid Axis A Y,Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
0.632243,0.717653,0.291965,um,Surface,Ellipsoid Axis A,1,ATMgroup,4,
0.55178,-0.546247,0.630201,um,Surface,Ellipsoid Axis A,1,TVCgroup,0,
