
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
0.772184,-0.614444,-0.161835,um,Surface,Ellipsoid Axis C,1,ATMgroup,4,
0.635639,0.764642,0.106238,um,Surface,Ellipsoid Axis C,1,TVCgroup,0,
