
BoundingBoxAA Length
 ==================== 
BoundingBoxAA Length X,BoundingBoxAA Length Y,BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,ID,
55.4531,56.0625,27.5231,um,Surface,BoundingBoxAA Length,1,ATMgroup,0,
23.3164,36.4219,22.4419,um,Surface,BoundingBoxAA Length,1,TVCgroup,2,
