
Cell Ellipticity (oblate)
 ==================== 
Cell Ellipticity (oblate),Unit,Category,Time,Default Labels,ID,
0.155858,,Cell,1,ATM,0,
0.187921,,Cell,1,ATM,1,
0.320033,,Cell,1,TVC,2,
0.378464,,Cell,1,TVC,3,
0.429619,,Cell,1,TVC,4,
0.284672,,Cell,1,TVC,5,
