
Cell Ellipsoid Axis Length B
 ==================== 
Cell Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
7.23484,um,Cell,1,TVC,4,
6.93483,um,Cell,1,TVC,5,
9.90959,um,Cell,1,TVC,8,
10.2278,um,Cell,1,TVC,9,
9.81422,um,Cell,1,ATM,10,
8.79749,um,Cell,1,ATM,11,
