
Ellipsoid Axis A
 ==================== 
Ellipsoid Axis A X,Ellipsoid Axis A Y,Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
0.710604,0.684338,-0.163472,um,Surface,Ellipsoid Axis A,1,ATM,4,
-0.0455658,-0.141053,-0.988953,um,Surface,Ellipsoid Axis A,1,TVCgroup,0,
