
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.161254,0.0764573,0.983947,um,Surface,Ellipsoid Axis B,1,ATMgroup,0,
-0.244342,-0.880959,-0.405227,um,Surface,Ellipsoid Axis B,1,TVCgroup,2,
