
Ellipsoid Axis Length B
 ==================== 
Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
8.94335,um,Surface,1,TVCgroup,0,
10.2036,um,Surface,1,ATMgroup,2,
