
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
5.59671,um,Surface,1,TVCgroup,0,
6.94725,um,Surface,1,ATMgroup,4,
