
Ellipsoid Axis Length B
 ==================== 
Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
10.2686,um,Surface,1,ATMgroup,0,
11.063,um,Surface,1,TVCgroup,3,
