
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
44819.5,27337.9,83.3433,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,0,
44831,27278.3,73.3671,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,3,
