
BoundingBoxAA Length
 ==================== 
BoundingBoxAA Length X,BoundingBoxAA Length Y,BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,ID,
48.6289,77.6289,26.2526,um,Surface,BoundingBoxAA Length,1,ATMgroup,0,
25.5938,24.168,28.3698,um,Surface,BoundingBoxAA Length,1,TVCgroup,3,
