
Ellipsoid Axis A
 ==================== 
Ellipsoid Axis A X,Ellipsoid Axis A Y,Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
0.281096,0.959641,-0.00856548,um,Surface,Ellipsoid Axis A,1,ATMgroup,4,
-0.935086,0.00623752,0.354366,um,Surface,Ellipsoid Axis A,1,TVCgroup,0,
