
Cell Center of Image Mass Ch=1 Img=1
 ==================== 
Cell Center of Image Mass X,Cell Center of Image Mass Y,Cell Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
33038.2,59696.8,13.7141,um,Cell,1,Cell Center of Image Mass,Image 1,1,ATM,3,
32978.2,59641.2,24.8378,um,Cell,1,Cell Center of Image Mass,Image 1,1,ATM,6,
32993.1,59655.9,21.8803,um,Cell,1,Cell Center of Image Mass,Image 1,1,ATM,7,
32955.4,59627.6,12.8031,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,1,
32966.7,59634.3,13.5041,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,2,
32959.3,59620.8,23.9944,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,4,
32963.8,59630,20.3294,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,5,
