
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
0.214697,0.954062,0.208977,um,Surface,Ellipsoid Axis C,1,ATMgroup,6,
-0.965856,0.254999,0.0458098,um,Surface,Ellipsoid Axis C,1,TVCgroup,0,
