
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
40048,50479.3,105.76,um,Surface,1,Center of Image Mass,Image 1,1,ATM,1,
39988.6,50495.5,73.8393,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,0,
