
Cell Area
 ==================== 
Cell Area,Unit,Category,Time,Default Labels,ID,
1362.2,um^2,Cell,1,TVC,1,
2924.8,um^2,Cell,1,TVC,2,
1830.95,um^2,Cell,1,TVC,3,
2386.19,um^2,Cell,1,TVC,4,
4108.07,um^2,Cell,1,ATM,5,
5551.46,um^2,Cell,1,ATM,6,
