
Cell Ellipsoid Axis Length A
 ==================== 
Cell Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
7.68773,um,Cell,1,ATM,2,
7.749,um,Cell,1,ATM,3,
5.90226,um,Cell,1,TVC,5,
5.08555,um,Cell,1,TVC,6,
6.44113,um,Cell,1,TVC,7,
4.6837,um,Cell,1,TVC,8,
