
Cell BoundingBoxOO Length
 ==================== 
Cell BoundingBoxOO Length A,Cell BoundingBoxOO Length B,Cell BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
14.413,17.7344,42.1194,um,Cell,Cell BoundingBoxOO Length,1,ATM,1,
13.7273,16.6243,39.7395,um,Cell,Cell BoundingBoxOO Length,1,ATM,2,
12.3299,15.4292,19.2094,um,Cell,Cell BoundingBoxOO Length,1,TVC,3,
14.3868,16.4642,18.7289,um,Cell,Cell BoundingBoxOO Length,1,TVC,4,
11.8828,15.5422,16.2196,um,Cell,Cell BoundingBoxOO Length,1,TVC,5,
10.9885,13.228,20.7999,um,Cell,Cell BoundingBoxOO Length,1,TVC,6,
