
Nucleus Distance from Origin
 ==================== 
Nucleus Distance from Origin,Unit,Category,Collection,Time,Default Labels,CellID,ID,
60271.2,um,Nucleus,Nucleus Distance from Origin,1,ATM,1,100000000,
60266.2,um,Nucleus,Nucleus Distance from Origin,1,ATM,2,100000001,
60221.2,um,Nucleus,Nucleus Distance from Origin,1,TVC,3,100000002,
60210.9,um,Nucleus,Nucleus Distance from Origin,1,TVC,4,100000003,
60213.4,um,Nucleus,Nucleus Distance from Origin,1,TVC,5,100000004,
60224.4,um,Nucleus,Nucleus Distance from Origin,1,TVC,6,100000005,
