
Nucleus Volume
 ==================== 
Nucleus Volume,Unit,Category,Time,Default Labels,CellID,ID,
472.96,um^3,Nucleus,1,ATM,1,100000000,
414.713,um^3,Nucleus,1,ATM,2,100000001,
183.027,um^3,Nucleus,1,TVC,3,100000002,
215.969,um^3,Nucleus,1,TVC,4,100000003,
128.307,um^3,Nucleus,1,TVC,5,100000004,
111.357,um^3,Nucleus,1,TVC,6,100000005,
