
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
28.018,61.6942,21.3504,um,Surface,Position,1,ATMgroup,1,
103.232,90.9436,30.8287,um,Surface,Position,1,TVC,0,
