
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
38341.2,53706.8,97.9032,um,Surface,Center of Homogeneous Mass,1,ATMgroup,0,
38317,53623.4,75.2376,um,Surface,Center of Homogeneous Mass,1,TVCgroup,2,
