
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
38343.1,53707.8,97.6879,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,0,
38317.5,53623,75.5589,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,2,
