
Nucleus Ellipsoid Axis Length C
 ==================== 
Nucleus Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,CellID,ID,
5.95691,um,Nucleus,1,ATM,2,100000000,
7.93021,um,Nucleus,1,ATM,3,100000001,
3.58721,um,Nucleus,1,TVC,4,100000002,
4.63905,um,Nucleus,1,TVC,5,100000003,
3.12341,um,Nucleus,1,TVC,6,100000004,
4.12004,um,Nucleus,1,TVC,7,100000005,
