
Ellipsoid Axis Length B
 ==================== 
Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
11.83,um,Surface,1,TVCgroup,0,
8.90042,um,Surface,1,ATMgroup,4,
