
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
35901.4,66162.6,122.048,um,Surface,Center of Homogeneous Mass,1,ATMgroup,4,
35974.7,66196.5,115.333,um,Surface,Center of Homogeneous Mass,1,TVCgroup,0,
