
Cell Ellipticity (prolate)
 ==================== 
Cell Ellipticity (prolate),Unit,Category,Time,Default Labels,ID,
0.51395,,Cell,1,TVC,1,
0.324545,,Cell,1,TVC,2,
0.462114,,Cell,1,TVC,3,
0.422294,,Cell,1,TVC,6,
0.665599,,Cell,1,ATM,11,
0.689293,,Cell,1,ATM,12,
