
Cell Distance to Image Border XYZ Img=1
 ==================== 
Cell Distance to Image Border XYZ,Unit,Category,Image,Time,Default Labels,ID,
4.23911,um,Cell,Image 1,1,TVC,1,
4.66301,um,Cell,Image 1,1,TVC,2,
5.08691,um,Cell,Image 1,1,TVC,3,
6.35864,um,Cell,Image 1,1,TVC,6,
5.93474,um,Cell,Image 1,1,ATM,11,
5.51082,um,Cell,Image 1,1,ATM,12,
