
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
34859.8,40419.8,27.7639,um,Surface,Position,1,ATMgroup,4,
34888.2,40474,26.0727,um,Surface,Position,1,TVCgroup,0,
