
BoundingBoxAA Length
 ==================== 
BoundingBoxAA Length X,BoundingBoxAA Length Y,BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,ID,
49.6523,26.5391,29.6736,um,Surface,BoundingBoxAA Length,1,ATMgroup,4,
40.2344,30.5273,26.2823,um,Surface,BoundingBoxAA Length,1,TVCgroup,0,
