
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
8.05621,um,Surface,1,TVCgroup,0,
8.91246,um,Surface,1,ATMgroup,4,
