
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
19.1594,um,Surface,1,TVCgroup,0,
26.6224,um,Surface,1,ATMgroup,4,
