
Cell Volume
 ==================== 
Cell Volume,Unit,Category,Time,Default Labels,ID,
3840.2,um^3,Cell,1,ATM,0,
1444.89,um^3,Cell,1,TVC,1,
1924.89,um^3,Cell,1,TVC,2,
1684.27,um^3,Cell,1,TVC,3,
