
Nucleus Ellipsoid Axis Length B
 ==================== 
Nucleus Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,CellID,ID,
2.40174,um,Nucleus,1,TVC,3,100000003,
2.48416,um,Nucleus,1,TVC,6,100000006,
3.58497,um,Nucleus,1,TVC,7,100000007,
4.1028,um,Nucleus,1,ATM,9,100000009,
2.71818,um,Nucleus,1,TVC,10,100000010,
4.56675,um,Nucleus,1,ATM,11,100000011,
