
Cell Sphericity
 ==================== 
Cell Sphericity,Unit,Category,Time,Default Labels,ID,
0.565773,,Cell,1,TVC,3,
0.520074,,Cell,1,TVC,6,
0.610274,,Cell,1,TVC,7,
0.510212,,Cell,1,ATM,9,
0.538399,,Cell,1,TVC,10,
0.478848,,Cell,1,ATM,11,
