
Cell Ellipsoid Axis Length A
 ==================== 
Cell Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
10.0507,um,Cell,1,ATM,3,
9.85353,um,Cell,1,ATM,4,
5.05445,um,Cell,1,TVC,5,
7.94024,um,Cell,1,TVC,7,
6.5708,um,Cell,1,TVC,8,
4.98025,um,Cell,1,TVC,9,
