
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
34789.2,59358.6,37.6796,um,Surface,2,Center of Image Mass,Image 1,1,ATM,0,
34717.9,59321.8,-1.35058,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,1,
