
Ellipsoid Axis A
 ==================== 
Ellipsoid Axis A X,Ellipsoid Axis A Y,Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
0.555525,0.829181,-0.0620607,um,Surface,Ellipsoid Axis A,1,ATMgroup,4,
0.824092,-0.402017,0.399068,um,Surface,Ellipsoid Axis A,1,TVCgroup,0,
