
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
42669.7,97112.7,-30.5303,um,Surface,Center of Homogeneous Mass,1,ATMgroup,4,
42638.3,97164.8,-39.7294,um,Surface,Center of Homogeneous Mass,1,TVCgroup,0,
