
BoundingBoxAA Length
 ==================== 
BoundingBoxAA Length X,BoundingBoxAA Length Y,BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,ID,
81.7852,52.5,33.8745,um,Surface,BoundingBoxAA Length,1,ATMgroup,4,
32.3711,45.1172,16.5138,um,Surface,BoundingBoxAA Length,1,TVCgroup,0,
