
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
42669.2,97112.5,-31.3468,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,4,
42638.7,97164.5,-40.4036,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,0,
