
Cell Center of Homogeneous Mass
 ==================== 
Cell Center of Homogeneous Mass X,Cell Center of Homogeneous Mass Y,Cell Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
49760.4,69736,57.3466,um,Cell,Cell Center of Homogeneous Mass,1,ATM,0,
49752,69754.7,58.9864,um,Cell,Cell Center of Homogeneous Mass,1,ATM,1,
49687.4,69788.1,91.1262,um,Cell,Cell Center of Homogeneous Mass,1,TVC,2,
49698.5,69780.8,90.5305,um,Cell,Cell Center of Homogeneous Mass,1,TVC,3,
