
Nucleus Ellipsoid Axis A
 ==================== 
Nucleus Ellipsoid Axis A X,Nucleus Ellipsoid Axis A Y,Nucleus Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
0.816626,0.560198,0.138927,um,Nucleus,Nucleus Ellipsoid Axis A,1,ATM,4,100000004,
0.630472,0.756332,-0.174547,um,Nucleus,Nucleus Ellipsoid Axis A,1,ATM,5,100000005,
-0.451172,0.891362,-0.0437873,um,Nucleus,Nucleus Ellipsoid Axis A,1,TVC,0,100000000,
0.766127,-0.630826,0.122909,um,Nucleus,Nucleus Ellipsoid Axis A,1,TVC,1,100000001,
0.274556,-0.961492,0.0123562,um,Nucleus,Nucleus Ellipsoid Axis A,1,TVC,2,100000002,
-0.0949397,-0.980718,-0.170817,um,Nucleus,Nucleus Ellipsoid Axis A,1,TVC,3,100000003,
