
Nucleus Area
 ==================== 
Nucleus Area,Unit,Category,Time,Default Labels,CellID,ID,
242.396,um^2,Nucleus,1,TVC,3,100000003,
356.921,um^2,Nucleus,1,TVC,5,100000005,
217.869,um^2,Nucleus,1,TVC,6,100000006,
270.232,um^2,Nucleus,1,TVC,7,100000007,
511.724,um^2,Nucleus,1,ATM,9,100000009,
500.426,um^2,Nucleus,1,ATM,11,100000011,
