
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
36624.3,74036.2,39.1337,um,Surface,Center of Homogeneous Mass,1,ATMgroup,4,
36679.5,74075,11.8413,um,Surface,Center of Homogeneous Mass,1,TVCgroup,0,
