
Cell Ellipsoid Axis Length B
 ==================== 
Cell Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
11.4849,um,Cell,1,ATM,0,
12.492,um,Cell,1,ATM,1,
9.71556,um,Cell,1,TVC,2,
8.75776,um,Cell,1,TVC,3,
8.3666,um,Cell,1,TVC,4,
9.42059,um,Cell,1,TVC,5,
