
Cell BoundingBoxOO Length
 ==================== 
Cell BoundingBoxOO Length A,Cell BoundingBoxOO Length B,Cell BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
16.1366,24.3375,62.5331,um,Cell,Cell BoundingBoxOO Length,1,ATM,0,
16.3707,26.6333,63.7431,um,Cell,Cell BoundingBoxOO Length,1,ATM,1,
18.7139,23.7856,33.8715,um,Cell,Cell BoundingBoxOO Length,1,TVC,2,
13.3364,17.5331,23.3341,um,Cell,Cell BoundingBoxOO Length,1,TVC,3,
16.345,17.6449,21.685,um,Cell,Cell BoundingBoxOO Length,1,TVC,4,
16.7259,20.6789,24.5302,um,Cell,Cell BoundingBoxOO Length,1,TVC,5,
