
Nucleus Area
 ==================== 
Nucleus Area,Unit,Category,Time,Default Labels,CellID,ID,
754.011,um^2,Nucleus,1,ATM,0,100000000,
719.723,um^2,Nucleus,1,ATM,1,100000001,
306.924,um^2,Nucleus,1,TVC,2,100000002,
289.695,um^2,Nucleus,1,TVC,3,100000003,
294.101,um^2,Nucleus,1,TVC,4,100000004,
301.386,um^2,Nucleus,1,TVC,5,100000005,
