
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
43813.3,67736.8,20.4026,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,4,
43782,67812.6,2.1524,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,0,
