
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
19.7922,um,Surface,1,TVCgroup,0,
70.5211,um,Surface,1,ATMgroup,4,
