
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
6.37457,um,Surface,1,TVCgroup,0,
7.13049,um,Surface,1,ATMgroup,4,
