
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
35385.7,51752.9,74.7033,um,Surface,Center of Homogeneous Mass,1,ATM,0,
35400.8,51730.2,44.8053,um,Surface,Center of Homogeneous Mass,1,TVCgroup,1,
