
BoundingBoxAA Length
 ==================== 
BoundingBoxAA Length X,BoundingBoxAA Length Y,BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,ID,
32.1562,29.8594,26.2528,um,Surface,BoundingBoxAA Length,1,ATM,0,
25.8906,42.082,40.226,um,Surface,BoundingBoxAA Length,1,TVCgroup,1,
