
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
33954.8,28509.9,44.0481,um,Surface,Position,1,ATMgroup,4,
33997.2,28566.7,18.5809,um,Surface,Position,1,TVCgroup,0,
